# axis_names.txt -- repo-owned supplement naming ROM descriptor axes
# ==================================================================
# GENERATED FILE.  Regenerate with `python scripts/axis_names.py`; never hand-edit.
# Derived from rom/ae5l600l.bin bytes (stock) on every run.
#
# WHY THIS FILE EXISTS
# --------------------
# The axis-name method that settled the core RAM identities (docs/corrections.md
# item 9) reads an axis's NAME out of definitions/*.xml.  Those XMLs are owned by
# ECUFlash, which rewrites them on save -- repo-side edits are lost and the two
# copies silently diverge, which is why the definition edits in corrections items
# 24, 25 and 26 were all reverted.  So naming this project derives from ROM bytes
# is recorded HERE, in a file the repo owns, and never in the XMLs.
#
# THE GAP THIS CLOSES
# -------------------
# 780 descriptors decoded from ROM bytes reference 997 distinct axis
# addresses.  The definition XMLs name only 160 of them.  Every unnamed axis is
# a lost vote for the RAM->axis method, and roughly 60 traced RAM variables reach
# ONLY unnamed axes, so for those the method has nothing to say.
#
# STATUS: EVIDENCE-RANKED, NOT AUTHORITATIVE
# ------------------------------------------
# Definition XML names ALWAYS outrank this file.  Consult it only for axis
# addresses the XMLs do not name.  Read the confidence column before using a row:
#
#   high        Two independent sources agree: a RAM variable whose identity is
#               SETTLED in docs/corrections.md is traced being passed as this
#               axis's lookup input, AND the breakpoint envelope agrees with that
#               quantity.  Reason from these, including about identity.
#   medium      One source only -- either a settled feeder with an envelope that is
#               merely compatible, or an envelope signature with no feeder at all.
#               Usable as a hypothesis; do NOT settle a RAM identity from it.
#   low         Weak/suggestive only.
#   unresolved  No usable signal, or the feeder and the envelope CONTRADICT each
#               other.  Deliberately left unnamed.  A wrong rename is worse than an
#               honest gap.
#
# WHAT COUNTS AS A SETTLED FEEDER
# -------------------------------
# Only the RAM identities proved from ROM bytes in docs/corrections.md items 8-13
# and 22.  Identities held back as medium in item 23 (0xFFFF4150, 0xFFFF6634,
# 0xFFFF89C8, 0xFFFF63C0, 0xFFFF63C4, 0xFFFF63CC, 0xFFFF5FFC, 0xFFFFA198) never
# promote a row above medium; they are reported in the evidence column so the
# reverse inference (name the axis -> settle the RAM var) stays visible.
#
# KNOWN LIMITS
# ------------
#  * The D3 feed trace in scripts/coverage_map.py is a LINEAR sweep, not
#    control-flow aware.  An FR tag can survive a basic-block boundary and be
#    attributed to the wrong lookup.  That is why a feeder that contradicts the
#    envelope demotes a row to `unresolved` instead of overriding the envelope.
#  * Envelope bands were measured from the definition-NAMED axis population of this
#    ROM, not assumed: rpm 55 axes -50..10000; load 29 axes 0.2..3; intake temp 11
#    axes -40..120; coolant 4 axes -30..70; pressure 12 axes -1000..1000; throttle
#    5 axes 0..100; airflow 3 axes 0.9..290; voltage 1 axis 8..16.
#  * `temperature` means coolant-or-intake: the two are indistinguishable on
#    envelope alone (both run -40..110 in this ROM) and are only separated by a
#    settled feeder.  It is NOT a token scripts/coverage_map.py's quantity_of()
#    emits; treat it as matching either.
#  * Breakpoints are read as big-endian float32, which is what the descriptor
#    acceptance rule in coverage_map.py already proves for every axis listed.
#
# HOW TO CONSUME THIS FILE
# ------------------------
# Records are the lines that start with `0x`, pipe-delimited, 10 fields:
#
#   1 axis_addr   hex, the descriptor axis pointer
#   2 elements    breakpoint count (max, where descriptors share a prefix)
#   3 min         first/min breakpoint value, raw
#   4 max         last/max breakpoint value, raw
#   5 name        PROPOSED axis name, in definition-XML vocabulary, or `-`
#   6 quantity    token, aligned with coverage_map.quantity_of() output, or `-`
#   7 confidence  high | medium | low | unresolved
#   8 descriptors comma-separated `descriptor_addr:slot` (slot 0 = FR4 input)
#   9 feeders     comma-separated RAM addresses traced feeding this axis
#  10 evidence    prose; `;`-separated clauses
#
# Fields never contain `|`.  Parse with `line.split('|')` and strip.
#
# INTEGRATION POINT for scripts/coverage_map.py
# ---------------------------------------------
# In build(), the axis naming maps are assembled at the block beginning
# `axis_names = defaultdict(set)` / `_axis_q_votes` (search for
# `# ---- axis address -> definition-given name(s) ----`).  After that loop over
# d.tables completes, merge this file for addresses NOT already present:
#
#     for r in read_axis_names():                  # confidence in ('high',)
#         if r.addr not in axis_names:             # XML always wins
#             axis_names[r.addr].add('(supplement) ' + r.name)
#             axis_q.setdefault(r.addr, r.quantity)
#
# Gate on confidence == 'high' for the contradiction tests (b) and (c); `medium`
# may be surfaced in evidence text but must not flag a CONFLICT on its own.
# The AXIS_QUANTITY_ENVELOPE table built just below that block should be extended
# from `high` rows only.
#
# ------------------------------------------------------------------------------
# SUMMARY: 865 unnamed descriptor axes; 152 high, 205 medium, 0 low, 508 unresolved.
# 160 of 997 axis addresses are named by the definition XMLs.
#
# axis_addr | elem | min | max | name | quantity | conf | descriptors | feeders | evidence

# ==== HIGH (152) ========================================
0xC0294 | 16 | 0 | 120 | Vehicle Speed | vehicle_speed | high | 0xAA760:0 | 0xFFFF65FC | settled RAM feeder 0xFFFF65FC (Vehicle Speed, corrections item 8 / 9) is passed as this axis's lookup input at 2 call site(s); envelope 0..120 AGREES with vehicle_speed
0xC03FC | 8 | 0 | 3500 | Engine Speed | rpm | medium | 0xAA7B0:0 | - | envelope 0..3500, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC0444 | 12 | -40 | 20 | Temperature | temperature | medium | 0xAA7D8:0 | - | envelope -40..20 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC04BC | 12 | -40 | 20 | Temperature | temperature | medium | 0xAA80C:0 | 0xFFFF6368 | envelope -40..20 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6368 x1 (RAM identity not settled)
0xC0524 | 18 | -30 | 55 | Temperature | temperature | medium | 0xAA834:0 | 0xFFFF6354 | envelope -30..55 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC056C | 17 | -30 | 50 | Temperature | temperature | medium | 0xAA834:1 | 0xFFFF6368 | envelope -30..50 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6368 x1 (RAM identity not settled)
0xC0814 | 11 | -30 | 20 | Temperature | temperature | medium | 0xAA850:0 | 0xFFFF6354 | envelope -30..20 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC0DAC | 5 | 1000 | 5000 | Engine Speed | rpm | medium | 0xAA950:0 | - | envelope 1000..5000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC0DFC | 5 | 1000 | 5000 | Engine Speed | rpm | medium | 0xAA968:0 | - | envelope 1000..5000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC1670 | 12 | -50 | 100 | Temperature | temperature | medium | 0xAAA40:0 | 0xFFFF6638 | envelope -50..100 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6638 x1 (RAM identity not settled)
0xC1750 | 6 | 0 | 5000 | Engine Speed | rpm | medium | 0xAAA58:0 | - | envelope 0..5000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC2450 | 15 | -100 | 100 | Temperature | temperature | medium | 0xAAB18:0 | 0xFFFF6060 | envelope -100..100 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6060 x1 (RAM identity not settled)
0xC24E4 | 3 | 2000 | 6000 | Engine Speed | rpm | medium | 0xAAB40:0 | - | envelope 2000..6000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC360C | 16 | -40 | 110 | Temperature | temperature | medium | 0xAAE28:0 | - | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC38F4 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAAF48:0 | 0xFFFF6354 | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC3954 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAAF5C:0 | 0xFFFF6354 | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC39B4 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAAF70:0 | 0xFFFF6354 | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC3A7C | 10 | 300 | 6400 | Engine Speed | rpm | medium | 0xAAFAC:0 | - | envelope 300..6400, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC4150 | 2 | -40 | 110 | Temperature | temperature | medium | 0xAB074:1 | 0xFFFF6354 | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC42C0 | 7 | 20 | 80 | Intake Temperature | intake_air_temp | medium | 0xAB154:0 | 0xFFFF6364 | settled RAM feeder 0xFFFF6364 (Intake Temperature, corrections item 12) at 1 site(s); envelope 20..80 is compatible but not distinctive
0xC42E4 | 10 | 600 | 4200 | Engine Speed | rpm | medium | 0xAB168:0 | - | envelope 600..4200, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC4378 | 6 | 500 | 750 | Engine Speed | rpm | medium | 0xAB1A4:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) at 1 site(s); envelope 500..750 is compatible but not distinctive
0xC5840 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB2D8:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5888 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB2EC:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC58D0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB300:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5918 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB314:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5960 | 13 | 0 | 6250 | Engine Speed | rpm | medium | 0xAB328:0 | - | envelope 0..6250, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5B2C | 13 | 700 | 6000 | Engine Speed | rpm | medium | 0xAB340:0 | - | envelope 700..6000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5B70 | 13 | 700 | 6000 | Engine Speed | rpm | medium | 0xAB354:0 | - | envelope 700..6000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5BB4 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB368:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5BFC | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB37C:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5C44 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB390:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5C8C | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB3A4:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5CD4 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB3B8:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5D1C | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB3CC:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5D64 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB3E0:0 | 0xFFFFA198 | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC5DAC | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB3F4:0 | 0xFFFFA198 | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC5DF4 | 14 | 650 | 6700 | Engine Speed | rpm | medium | 0xAB408:0 | - | envelope 650..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC5ECC | 6 | -30 | 20 | Temperature | temperature | medium | 0xAB464:0 | 0xFFFF682C | envelope -30..20 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF682C x1 (RAM identity not settled)
0xC5EF0 | 6 | -30 | 20 | Temperature | temperature | medium | 0xAB470:0 | 0xFFFF682C | envelope -30..20 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF682C x1 (RAM identity not settled)
0xC6028 | 2 | 700 | 1000 | Engine Speed | rpm | medium | 0xAB51C:0 | 0xFFFF6624 | settled RAM feeder 0xFFFF6624 (Engine Speed, corrections item 9 / 24) at 1 site(s); envelope 700..1000 is compatible but not distinctive
0xC627C | 10 | -40 | 45 | Temperature | temperature | medium | 0xAB688:0 | 0xFFFF6354 | envelope -40..45 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; fed by 0xFFFF6354 x1 (RAM identity not settled)
0xC6450 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB784:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC64C0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB790:0 | 0xFFFFA198 | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC6530 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB79C:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC65A0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB7A8:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6610 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB7B4:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6830 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB82C:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC68A0 | 7 | 4000 | 6700 | Engine Speed | rpm | medium | 0xAB838:0 | - | envelope 4000..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC68F8 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB85C:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6968 | 7 | 4000 | 6700 | Engine Speed | rpm | medium | 0xAB868:0 | - | envelope 4000..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6A00 | 7 | 4000 | 6700 | Engine Speed | rpm | medium | 0xAB88C:0 | - | envelope 4000..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6A48 | 10 | 750 | 5000 | Engine Speed | rpm | medium | 0xAB8A4:0 | - | envelope 750..5000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6A98 | 7 | 4000 | 6700 | Engine Speed | rpm | medium | 0xAB8B0:0 | - | envelope 4000..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6AE0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB8C8:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6B60 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB8E0:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6BE0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB8F8:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6C60 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB910:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6CD0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB91C:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6D40 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB928:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6DC0 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB940:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6E30 | 7 | 4000 | 6700 | Engine Speed | rpm | medium | 0xAB94C:0 | - | envelope 4000..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC6E78 | 14 | 750 | 6700 | Engine Speed | rpm | medium | 0xAB964:0 | - | envelope 750..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC7038 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAB994:0 | - | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC70B8 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAB9A0:0 | - | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC71B8 | 16 | -40 | 110 | Temperature | temperature | medium | 0xAB9B8:0 | - | envelope -40..110 deg C; matches the coolant/intake band, but ECT and IAT are indistinguishable on envelope alone; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC72B8 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xAB9D0:0 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC7B34 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABC1C:1 | 0xFFFFA198 | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC7D30 | 2 | 0.2 | 0.3107 | Engine Load | load | medium | 0xABD9C:0 | 0xFFFF63F8 | settled RAM feeder 0xFFFF63F8 (Engine Load, corrections item 9) at 1 site(s); envelope 0.2..0.3107 is compatible but not distinctive
0xC7D60 | 7 | 0.2 | 2.0819 | Engine Load | load | medium | 0xABDD4:0 | - | breakpoints open 0.2, 0.3107, 0.4214 -- the canonical Subaru load run, verbatim on 29 definition-named 'Engine Load' axes in this ROM; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC7D7C | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABDD4:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC7E94 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABDF0:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC7FAC | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE0C:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC80A8 | 7 | 0.2 | 2.0819 | Engine Load | load | medium | 0xABE28:0 | - | breakpoints open 0.2, 0.3107, 0.4214 -- the canonical Subaru load run, verbatim on 29 definition-named 'Engine Load' axes in this ROM; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC80C4 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE28:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC81DC | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE44:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC82F4 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE60:1 | - | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC840C | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE7C:1 | 0xFFFFA198 | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC8524 | 14 | 700 | 6700 | Engine Speed | rpm | medium | 0xABE98:1 | 0xFFFFA198 | envelope 700..6700, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; fed by 0xFFFFA198 x1 -- UNRESOLVED (item 23): 36 hits, all RPM-shaped, zero named
0xC86A4 | 7 | 0 | 6000 | Engine Speed | rpm | medium | 0xABEE4:1 | - | envelope 0..6000, monotonic, every breakpoint a multiple of 25; no other quantity in this ROM reaches 2000-9000 in that step pattern; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
0xC899C | 5 | 11.5 | 15.5 | Battery Volts | voltage | medium | 0xABF1C:1 | - | envelope 11.5..15.5 V; sensor voltages in this ROM start at 0, a floor above 5 V is the battery band; no settled RAM feeder -- envelope evidence only; no RAM feeder reached this axis in the D3 trace
